Customer ID,frequency,recency,T,monetary_value,CLV_BGNBD,Units Sold,Revenue,CLV_Linear,CLV_DecisionTree,CLV_XGBoost,CLV_LightGBM,CLV_CatBoost,Segment,expected_orders_90D,expected_aov,expected_revenue_90D
783,0.0,0.0,206.0,0.0,,2,3.95,0.7417253207248447,1.0625347642413732,1.0646154,1.0641091294534575,0.9715037064813092,Low,0.18281309925338507,24.510042505126265,4.480756833194334
786,0.0,0.0,84.0,0.0,,4,19.33,3.7667342944149405,2.820447678323929,2.7614522,2.386398907149059,2.4798169974499045,Low,0.2769531942645993,24.510042505126265,6.78813456335582
788,0.0,0.0,35.0,0.0,,4,13.73,4.0218777571026685,4.276645059846402,4.7301188,3.296554164291193,4.020613143760862,Low,,24.510042505126265,
789,9.0,221.0,351.0,9.206666666666667,12.842589970088067,36,86.25999999999999,14.657571841242905,14.627019156801332,12.683065,12.83148114085036,14.032159433006612,Medium,1.3866724237149506,9.446841679433282,13.099674848071164
790,2.0,359.0,677.0,15.555,3.6751628588096104,12,48.44,3.003973023343838,3.6751628588096104,3.6607451,3.6721691479651186,3.816216832438882,Low,0.23205733624372596,16.154510993583248,3.748772789490915
792,0.0,0.0,483.0,0.0,,2,3.44,-3.2800939325894376,0.4105308468223392,0.39870048,0.31876140168005423,0.2212398389426129,Low,0.10330492829005611,24.510042505126265,2.532008183378296
796,2.0,6.0,232.0,7.375,2.806580531509262,16,29.79,5.194582288745108,2.806580531509262,2.8204181,2.8346608980665327,2.7296055881259527,Low,0.3359117400531638,8.522135410184699,2.8626853346038255
799,0.0,0.0,158.0,0.0,,3,8.09,1.7827256247753427,1.0625347642413732,1.7823756,1.7720826465602924,1.574107238971636,Low,0.21100437536176123,24.510042505126265,5.171726208884385
803,1.0,143.0,207.0,9.39,3.754708692478814,7,16.15,4.492170175014381,3.754708692478814,3.7130437,3.7279252171549464,3.742056400665593,Low,0.33928869922359234,11.287447474964377,3.8297033713352855
804,0.0,0.0,46.0,0.0,,5,4.44,3.1380065690509458,4.276645059846402,3.5818088,3.3061713940759683,3.1038646035965094,Low,0.3300577352854833,24.510042505126265,8.089729120992908
806,2.0,358.0,646.0,20.49,5.0114478735936565,14,52.31999999999999,4.482406326045936,5.0114478735936565,4.9813967,4.961049242612199,5.092419822993925,Medium,0.2462442178898722,20.75912878136709,5.111815430842874
808,0.0,0.0,211.0,0.0,,5,15.15,1.6255320304784584,1.0625347642413732,0.9879675,1.0142046267440874,0.999436982302961,Low,0.18030496991893746,24.510042505126265,4.41928247659867
810,0.0,0.0,39.0,0.0,,3,13.97,3.9644575886482283,4.276645059846402,4.7386255,3.296554164291193,4.020613143760862,Low,0.34216157930962604,24.510042505126265,8.386394852500066
815,3.0,121.0,280.0,15.913333333333334,9.914966042374534,17,55.75,9.046998862158247,9.914966042374534,9.921008,9.545387605760975,9.767004785885423,Medium,0.620227849344465,16.3057719919006,10.11329389443772
816,0.0,0.0,308.0,0.0,,5,16.81,0.3646057116666608,0.7496644682170794,0.70242023,0.6761711576939715,0.565535583640628,Low,0.14242242142507588,24.510042505126265,3.4907796028116156
817,4.0,611.0,671.0,14.735,7.333142070918532,20,79.8,8.248316073615804,7.333142070918532,7.3677387,7.322356952254829,7.409850116251047,Medium,0.49623708459366983,15.073535593269384,7.4800473573229125
818,0.0,0.0,226.0,0.0,,4,8.3,0.8414788121078001,1.0625347642413732,0.8987173,1.0488935959011434,0.7663361709738563,Low,0.17317823224233675,24.510042505126265,4.244605833222302
819,3.0,286.0,668.0,14.790000000000001,4.130509993782681,18,61.510000000000005,4.564371115041729,4.130509993782681,4.1715546,4.270738877814954,4.10953540236091,Medium,0.27657395285047,15.233718679520363,4.213249791806989
820,1.0,1.0,351.0,19.2,2.2385440906985608,10,23.939999999999998,3.810794474326044,2.2385440906985608,2.2479036,2.1530910373668113,2.428884776900502,Low,0.11493342054630423,19.866368943069396,2.2833097364618324
822,1.0,33.0,205.0,19.34,5.191382837362899,7,27.32,6.291222434753212,5.191382837362899,5.1972156,5.247510684702367,5.275227273454202,Medium,0.26490187265036064,19.988800034357336,5.295070561134851
823,3.0,502.0,623.0,13.403333333333334,5.463537907046647,16,46.019999999999996,4.7440595697475025,5.463537907046647,5.3908777,5.3679000820018405,5.364569035432909,Medium,0.40063465909528123,13.910353166315087,5.572969598681611
824,0.0,0.0,232.0,0.0,,4,19.38,1.6437527341346747,1.0625347642413732,0.7683522,1.0290895397739797,0.7902941599682745,Low,0.170483229287286,24.510042505126265,4.178551196242567
826,0.0,0.0,80.0,0.0,,5,11.16,3.188249130589744,2.820447678323929,2.7568913,2.3022290936189815,2.4826809107669083,Low,0.28171988021022193,24.510042505126265,6.904966238491619
827,1.0,421.0,620.0,3.31,0.8837771695923606,9,19.58,-0.6818008240112112,0.8837771695923606,0.8793426,0.8944179549231283,0.8370769709482504,Low,0.1509889514146551,5.970440081888073,0.9014704874483077
828,0.0,0.0,167.0,0.0,,5,6.08,1.5305589858524336,1.0625347642413732,1.3573346,1.5660489995100946,1.4169217139768397,Low,0.20507253709330114,24.510042505126265,5.026336600790893
831,1.0,2.0,335.0,18.79,2.3703057439232964,10,27.79,4.296965679255274,2.9150839055541145,2.7825377,2.929618715613066,2.5291828949903783,Low,0.12393498489482055,19.50782074715471,2.417701469629486
834,1.0,419.0,472.0,26.99,5.301411038448579,10,52.239999999999995,7.375718444845866,5.301411038448579,5.2590623,5.171235782340662,5.371938528490656,Medium,0.20268884871307633,26.678784665448408,5.407492148903813
837,1.0,25.0,530.0,5.45,0.5452735567839526,7,27.88,-0.3085822905314908,0.5452735567839526,0.57208,0.5386946801562011,0.5866283035440798,Low,0.07092513786862385,7.841886763003745,0.5561868998161771
838,5.0,163.0,274.0,13.556000000000001,14.42776648831552,23,81.24000000000001,12.589078496633078,14.42776648831552,14.440865,14.334303385894835,14.536525523099819,High,1.0616672285036992,13.86161080918982,14.716417930389476
839,0.0,0.0,680.0,0.0,,5,7.14,-5.75705067196895,0.2280781283679771,0.26212448,0.11379492446005157,0.2680899376259527,Low,0.07891993507743122,24.510042505126265,1.9343309632496446
841,0.0,0.0,410.0,0.0,,2,1.43,-2.39215152124787,0.562158674561362,0.4397149,0.35419026202725273,0.45106680859374215,Low,0.11666834925696346,24.510042505126265,2.8595461992910907
843,4.0,219.0,343.0,21.7975,16.431159657764013,21,104.89,14.150874124183876,16.431159657764013,16.415588,16.010481977100806,16.286600442289952,High,0.7655956160131474,21.891442526158816,16.75999242623097
847,1.0,10.0,444.0,21.38,1.8236617856315012,7,37.36,3.838753221554612,1.8236617856315012,1.8233416,1.9205832837526622,1.8857482047117982,Low,0.08543453819690563,21.772795935981623,1.8601487660460538
850,8.0,299.0,349.0,11.2925,17.181514222978656,39,103.41,16.058680664330485,16.718962484938295,16.631405,16.932438839387164,17.735249782239507,High,1.5205915452309442,11.52541242660421,17.525444691194025
852,0.0,0.0,147.0,0.0,,6,5.63,1.8010842690839202,1.0625347642413732,1.6999959,1.7673471449176361,1.6438978537672284,Low,0.2187394252674997,24.510042505126265,5.361312610853308
856,0.0,0.0,561.0,0.0,,5,10.31,-3.792633140690997,0.2280781283679771,0.27208257,0.17045793486680283,0.2808000612159196,Low,0.09204292993256882,24.510042505126265,2.2559761249436203
857,0.0,0.0,538.0,0.0,,6,36.62,-1.3331133893894345,0.815340757509851,0.1483242,0.19363880450011983,0.347650552667659,Low,0.095099776641943,24.510042505126265,2.3308995677220365
863,2.0,31.0,58.0,13.425,14.868810707578582,10,29.98,8.555465435455677,8.31282895372696,13.50361,12.936450483192045,12.457923160515115,High,1.0704566907449853,14.167107571500253,15.165275088416386
864,2.0,427.0,723.0,4.955,1.405467754062204,11,26.3,-0.6126868228603977,1.405467754062204,1.3771603,1.3631729308077922,1.1802174899889142,Low,0.22886126775629909,6.264146545658479,1.433620519850641
866,1.0,5.0,85.0,11.79,6.104628936121107,4,14.669999999999998,5.760671193898614,6.104628936121107,6.092991,5.47441163977367,6.296812196898151,Medium,0.46512735005504485,13.386266182757652,6.2263185167175275
867,0.0,0.0,322.0,0.0,,2,8.01,-0.5998050740620098,0.6878891425254019,0.6690185,0.6674954636973313,0.5451022219720301,Low,0.13823294414694892,24.510042505126265,3.388095336650463
868,0.0,0.0,639.0,0.0,,5,6.6,-5.211119171279381,0.2280781283679771,0.17509802,0.12366819197476948,0.2284722611770169,Low,0.0829966228869634,24.510042505126265,2.034250754741408
869,0.0,0.0,237.0,0.0,,12,22.68,1.989957218540761,1.0625347642413732,0.5706525,0.9924519807269047,0.9698221737323012,Low,0.16830080766069835,24.510042505126265,4.1250599494107965
870,1.0,147.0,617.0,17.61,1.7784485573747122,9,26.77,0.6545534324250446,1.7784485573747122,1.7796416,1.7569527510839582,1.6997768774732451,Low,0.0981848160969107,18.47590154915635,1.8140529958285438
872,0.0,0.0,198.0,0.0,,2,7.28,1.1237299356645094,1.0625347642413732,1.192905,1.1980756117117408,1.0449415269693052,Low,0.18697500259786995,24.510042505126265,4.582765261069886
873,1.0,18.0,671.0,16.12,0.7365131052353753,9,26.01,-0.991492413246692,0.7365131052353753,0.7942846,0.7830130051476663,0.6170706757253415,Low,0.043746881738776076,17.172884934734693,0.751260166353448
874,0.0,0.0,605.0,0.0,,5,3.06,-5.006358081286117,0.2280781283679771,0.18671833,0.12769967901033114,0.2931568298951106,Low,0.08671129870920573,24.510042505126265,2.1252976170373326
875,4.0,109.0,272.0,12.2025,9.318660866265768,21,55.25,9.34008703567618,9.318660866265768,9.329865,9.320906539462715,9.199975764167824,Medium,0.7526542454291185,12.628742770962486,9.505076860997205
876,0.0,0.0,80.0,0.0,,4,9.44,3.0311431448240915,2.820447678323929,2.7545075,2.309699600145311,2.4826809107669083,Low,0.28171988021022193,24.510042505126265,6.904966238491619
878,8.0,558.0,708.0,15.383750000000001,12.90598254994794,29,138.29,15.282192394160738,15.58278178075832,12.580991,12.687584548732286,12.644606991671928,Medium,0.846892555617745,15.544568619077214,13.164579443785703
879,0.0,0.0,665.0,0.0,,5,15.18,-4.896751041263852,0.31599932901172306,0.1781836,0.1174959997835442,0.2564254214019295,Low,0.08036406693463431,24.510042505126265,1.9697266964526992
880,1.0,487.0,693.0,8.1,1.3852476047576088,6,23.560000000000002,-0.49380832570153066,1.3852476047576088,1.3700696,1.383467840988679,1.3595550480999261,Low,0.1390825277305207,10.159332419525489,1.412985632962232
886,0.0,0.0,22.0,0.0,,3,9.36,3.8390990234715723,4.276645059846402,4.7156363,3.3136419006022977,4.020613143760862,Low,,24.510042505126265,
887,1.0,85.0,612.0,6.09,0.6469490275714782,7,12.89,-2.3201923765371175,0.6469490275714782,0.64816666,0.6362345483783314,0.6824574618700687,Low,0.07854491344039052,8.40157175174862,0.6599007260043255
893,3.0,630.0,662.0,17.319999999999997,6.806584507939743,20,87.38,8.71966094664241,6.806584507939743,6.8399844,7.117396379996754,7.1621764522065074,Medium,0.39340660552393525,17.648224507700178,6.94292809709865
895,0.0,0.0,110.0,0.0,,7,14.82,3.0889560293814777,2.32659064545856,2.517798,2.1565065916615915,2.1659045231009353,Low,0.2495285581256958,24.510042505126265,6.115955565903674
896,6.0,179.0,356.0,12.096666666666666,10.428743138155406,31,87.32000000000001,12.637529085470408,10.428743138155406,10.424894,10.644759806644077,10.397606145608082,Medium,0.8587889527940754,12.38661931548037,10.637491830600254
897,0.0,0.0,353.0,0.0,,4,12.98,-0.6084210623713129,0.6878891425254019,0.612928,0.396045375243124,0.5977241060358445,Low,0.1297810432512316,24.510042505126265,3.1809388864473167
898,1.0,159.0,180.0,10.37,4.582455224242751,9,34.13,6.5715929244724824,7.23852882370589,5.274232,4.300302462199537,4.547948424365326,Medium,0.3848627984949182,12.144465113979962,4.673952829990234
900,1.0,19.0,462.0,4.76,0.6071638539809521,8,15.25,-0.4491068723328744,0.6071638539809521,0.61225885,0.7156902687107457,0.5923868017135439,Low,0.08555842982155468,7.238476384513178,0.6193126737593516
901,0.0,0.0,594.0,0.0,,4,11.84,-4.163383705272555,0.32077864027662517,0.10590323,0.11808244922555519,0.2878715958081681,Low,0.08798540148985995,24.510042505126265,2.156525930347067
904,0.0,0.0,46.0,0.0,,5,26.94,4.942277688381568,4.276645059846402,3.6419733,4.123402125698203,3.1973193736815535,Low,0.3300577352854833,24.510042505126265,8.089729120992908
905,5.0,231.0,557.0,22.854,8.52880362702956,24,119.69,13.237771252560236,8.52880362702956,8.56449,8.619501964748403,8.838968052318199,Medium,0.3798930829632012,22.900202531148434,8.699628540039681
906,3.0,92.0,330.0,12.13,5.40456745105849,16,42.44,6.579236133117527,4.567516655843299,5.2660127,5.611721160469015,5.636297217506469,Medium,0.43423733749458854,12.69514733447755,5.512706977625054
907,1.0,56.0,606.0,17.19,1.2189301429453334,8,46.980000000000004,1.931372710195256,1.2189301429453334,1.1901047,1.108467199056883,1.1585148266743124,Low,0.068659737235899,18.10860827529253,1.2433322858894111
908,0.0,0.0,199.0,0.0,,4,18.48,2.0458434076362226,1.0625347642413732,1.1672117,1.1409923402972744,0.9764910547310439,Low,0.18644439961941636,24.510042505126265,4.569760159514642
909,0.0,0.0,289.0,0.0,,5,12.34,0.279216844663301,0.809695980654187,0.7194951,0.6735739012947658,0.5770267526313502,Low,0.14853262177562437,24.510042505126265,3.6405408731183964
910,0.0,0.0,501.0,0.0,,6,22.67,-1.9200137204602798,0.4105308468223392,0.16275328,0.27391897538988874,0.12976256721685075,Low,0.10046786790551798,24.510042505126265,2.462471712763657
911,4.0,247.0,306.0,11.08,9.968021791860247,23,56.370000000000005,9.466355724144801,10.347649762495585,9.403525,9.551010536623135,9.822898767663899,Medium,0.8806726722325466,11.545117916850147,10.16746984707227
913,0.0,0.0,41.0,0.0,,4,4.05,3.1594108596938226,4.276645059846402,4.722781,3.3136419006022977,4.020613143760862,Low,0.3386129977436437,24.510042505126265,8.29941896748493
916,2.0,261.0,627.0,15.825,3.5621423841055098,10,38.56,2.472769526689063,3.7445303694230914,3.4707928,3.2496729823562234,3.64827444744459,Low,0.22146679012324286,16.406435371030387,3.6334805789865348
917,0.0,0.0,483.0,0.0,,6,20.15,-1.8634039849481612,0.4105308468223392,0.18131962,0.2891697558736045,0.14905238370280127,Low,0.10330492829005611,24.510042505126265,2.532008183378296
918,0.0,0.0,178.0,0.0,,5,6.96,1.443038861316885,1.0625347642413732,1.3855768,1.3652005307190476,1.095803224739961,Low,0.19826183774726117,24.510042505126265,4.859406070329818
919,2.0,308.0,339.0,14.285,6.78647028224342,13,56.04,8.07538971422035,6.78647028224342,6.8020535,6.7930149665983315,7.2770276465727415,Medium,0.4624217272899989,14.969533366331884,6.922237475984462
921,6.0,287.0,606.0,20.076666666666668,8.471558909392634,35,127.9,13.991505188887977,8.471558909392634,8.45892,8.636717487199611,9.124342182558927,Medium,0.4282045618668324,20.18022182235327,8.641263043816274
922,0.0,0.0,289.0,0.0,,4,25.27,1.2968918321506977,0.809695980654187,0.74108934,0.6158146639981446,0.5972167307399436,Low,0.14853262177562437,24.510042505126265,3.6405408731183964
924,10.0,635.0,688.0,16.723000000000003,18.599663887157575,55,170.59,20.633706313053374,18.599663887157575,18.565332,18.11051881462157,18.618544127341266,High,1.1270812624726088,16.833163509005374,18.972343179137624
925,0.0,0.0,181.0,0.0,,4,5.93,1.2981491730645134,1.0625347642413732,1.2249285,1.3965483303006638,1.1353069349209441,Low,0.19648243692197553,24.510042505126265,4.81579288046841
927,3.0,341.0,682.0,9.973333333333333,3.167665448033004,19,44.14,2.574233263648027,3.167665448033004,3.0945983,3.4052322878265118,3.0648229071817976,Low,0.30376426612002727,10.636932221391458,3.231119909999448
930,2.0,530.0,613.0,8.01,2.6159470235483604,11,23.85,1.67777305722469,2.6159470235483604,2.6374466,2.676250394033075,2.611101077772189,Low,0.29275306739291357,9.114624223810381,2.668334199654243
933,1.0,28.0,179.0,11.4,3.777356691429926,8,23.86,5.276236184810613,3.777356691429926,3.697238,3.6859560471309014,3.6311246449623678,Low,0.2953404741204558,13.045208142741245,3.8527779578772297
934,0.0,0.0,666.0,0.0,,3,11.72,-5.226938370505514,0.32077864027662517,0.21594909,0.14205424262097896,0.2631710628966486,Low,0.080266148098128,24.510042505126265,1.967326701607877
937,1.0,133.0,426.0,2.1,0.7636979590137358,9,9.95,-0.17706631565657105,0.7636979590137358,0.7746366,0.7191164602229061,0.7635964779124613,Low,0.1585771765171635,4.912285650042296,0.7789763886294864
938,0.0,0.0,47.0,0.0,,4,11.46,3.667388114700991,4.276645059846402,3.609076,3.3136419006022977,3.1038646035965094,Low,0.32839867730364003,24.510042505126265,8.04906553933946
941,1.0,162.0,680.0,3.02,0.4952760719578662,9,32.54,-1.7525068647603987,0.4952760719578662,0.5159325,0.524456968912199,0.4191745450501916,Low,0.08836940410008927,5.716832821363052,0.505193109763685
943,2.0,112.0,173.0,13.53,9.419935534726154,13,28.65,7.245815155511406,8.271580134639542,8.481358,9.056148583527856,9.119159818665958,Medium,0.6735420840758165,14.265078162729695,9.608130475229379
944,0.0,0.0,316.0,0.0,,5,13.73,0.0026485536084472905,0.7496644682170794,0.7545024,0.6672661083183101,0.5633361503288823,Low,0.13999781208601997,24.510042505126265,3.431352324853029
948,0.0,0.0,155.0,0.0,,6,6.88,1.786349064212444,1.0625347642413732,1.7002369,1.7595787370649478,1.6421108979763455,Low,0.213058947240914,24.510042505126265,5.222083852972257
950,3.0,260.0,291.0,19.95,14.23776340609783,18,72.47,11.459592261870934,14.23776340609783,14.296076,14.265779608961282,14.414292872904063,High,0.7204316375308205,20.158165348851533,14.522580071890154
952,0.0,0.0,119.0,0.0,,6,10.51,2.5948143398854153,1.0625347642413732,2.034339,2.1210428695671117,1.9387729350693883,Low,0.24126439592067722,24.510042505126265,5.91340059898941
955,1.0,29.0,122.0,17.78,7.33495453150125,9,29.04,7.424194124290116,7.33495453150125,7.352377,7.287851856779144,7.033685601202719,Medium,0.4016888093742143,18.62456787429171,7.481280494533478
958,0.0,0.0,73.0,0.0,,4,9.51,3.137357360869789,2.820447678323929,2.873088,2.309699600145311,2.8405736797263055,Low,0.29047119091616214,24.510042505126265,7.11946123586978
959,0.0,0.0,134.0,0.0,,5,25.87,3.5917771908628953,1.0625347642413732,1.7742171,1.8882789681881944,1.9303146004313687,Low,0.22864838077945207,24.510042505126265,5.6041815316326655
962,0.0,0.0,625.0,0.0,,3,13.34,-4.507796842360203,0.31599932901172306,0.2096701,0.11185708784366963,0.26044743828896433,Low,0.08448692905207998,24.510042505126265,2.0707782221940674
965,2.0,88.0,354.0,19.200000000000003,5.856919841975083,11,49.83,6.983317180016652,5.856919841975083,5.8823605,5.947796971169258,6.141421906038003,Medium,0.305494799172803,19.555490089119647,5.974100517501346
967,1.0,502.0,602.0,15.37,2.6652911127510177,9,23.83,1.9767572547670267,2.577991373971991,2.7760062,2.6138805412936623,2.8148892016321065,Low,0.16459690692386716,16.517004088549292,2.718647784624081
968,0.0,0.0,422.0,0.0,,2,11.68,-1.7426645230264644,0.562158674561362,0.36940646,0.3500355951214686,0.39137908917077624,Low,0.11423881107568229,24.510042505126265,2.799998115200062
970,0.0,0.0,652.0,0.0,,4,2.03,-5.783596460571519,0.2280781283679771,0.17397492,0.13945008849745158,0.22257286887660133,Low,0.08165911824664643,24.510042505126265,2.0014684591564356
971,0.0,0.0,168.0,0.0,,6,23.94,2.9675572267247436,1.0625347642413732,1.2701056,1.5709845306610777,1.4892569665100357,Low,0.2044340391409658,24.510042505126265,5.010686988839718
972,3.0,303.0,334.0,23.063333333333333,14.902329312779049,17,91.87,13.012635788452606,14.902329312779049,14.91408,14.99186729950821,15.069370133672054,High,0.6571952302168949,23.129375419365303,15.20051520350277
974,0.0,0.0,9.0,0.0,,5,23.22,5.17571929289971,4.276645059846402,4.564536,3.3127069530313595,4.135352425239495,Low,,24.510042505126265,
975,2.0,530.0,593.0,3.9749999999999996,1.5870783738879597,12,32.43,2.1098177373656672,1.6727946244429446,1.9022874,1.6915948754661008,1.659318716665041,Low,0.3026044967326728,5.349754360850339,1.6188597260085384
976,13.0,637.0,707.0,12.663846153846153,17.5934355399013,53,175.34,22.29101848145039,17.5934355399013,17.61623,18.44850910794746,17.218774447234416,High,1.4027763114014458,12.793182607996773,17.94597350993084
978,1.0,226.0,252.0,9.51,3.5274277727222514,10,25.42,5.049955081148706,3.5274277727222514,3.4926455,3.729035987293673,3.7137882689457387,Low,0.31581747154350986,11.392388410354041,3.5979153025995987
979,0.0,0.0,109.0,0.0,,4,10.63,2.7097937659443936,2.32659064545856,2.6013374,2.2575289066745703,2.16486338100599,Low,0.2504820518364856,24.510042505126265,6.139325737283502
981,0.0,0.0,392.0,0.0,,5,29.64,0.18623006139605014,1.4920476712206507,0.54216045,0.2975535457199405,0.4327303462587162,Low,0.12051308759359797,24.510042505126265,2.9537808993430907
983,2.0,241.0,381.0,13.354999999999999,5.465033458042187,12,32.82,5.1486310455308075,5.465033458042187,5.5050845,5.621279503863501,5.267268164219814,Medium,0.39529642081856475,14.101793844013955,5.574388633659986
985,2.0,561.0,605.0,20.95,6.226448266602187,13,74.66,7.854252531140391,6.226448266602187,6.254712,6.51453883238009,6.714266118917888,Medium,0.29974689696636697,21.188333276277035,6.3511371514532575
988,0.0,0.0,65.0,0.0,,2,3.95,2.7681154442625098,2.820447678323929,2.889003,2.309699600145311,2.8405736797263055,Low,0.30116750118798463,24.510042505126265,7.381628255280168
991,0.0,0.0,652.0,0.0,,5,6.13,-5.435638685294449,0.2280781283679771,0.18016735,0.1319795819711222,0.22257286887660133,Low,0.08165911824664643,24.510042505126265,2.0014684591564356
992,1.0,93.0,370.0,3.7,1.0452801688088642,9,10.42,0.7020701681967836,1.0452801688088642,1.0202117,1.0150615126073936,0.9904616532813151,Low,0.1689275174474527,6.311498121904481,1.0661857091075841
993,1.0,267.0,480.0,6.39,1.4833981223015535,6,21.509999999999998,1.1390686910157948,1.4833981223015535,1.5282922,1.5521417905090975,1.4516542546402533,Low,0.17464163438998734,8.663924090222778,1.5130818633472902
994,4.0,350.0,511.0,21.07,11.92933116970086,19,100.0,11.81514109493515,11.92933116970086,11.97096,11.787207288770857,11.90549221329579,Medium,0.5742669816897973,21.18913777661162,12.168222195584017
995,4.0,421.0,557.0,13.225000000000001,7.385907021043675,21,66.26,7.7239271792654085,7.385907021043675,7.298454,7.447490867863299,7.3800447101127356,Medium,0.5533141636138706,13.615830889741876,7.53383208066543
996,0.0,0.0,185.0,0.0,,4,5.75,1.2262287594705024,1.0625347642413732,1.2611831,1.3965483303006638,1.039765372813374,Low,0.1941591577482881,24.510042505126265,4.758849209170057
997,5.0,364.0,704.0,6.43,2.7757212894814844,24,47.72,3.6838462843019353,2.7757212894814844,2.7731671,2.747657281623757,2.9552268785498526,Low,0.4083013303523603,6.934421670592582,2.831333593327188
1002,1.0,232.0,282.0,14.46,4.444421270682193,7,33.04,5.890455186144103,4.313548910861358,4.7924285,4.692186929814108,4.392557357629329,Medium,0.28835300459649776,15.721201995177676,4.5332558311779385
1003,7.0,401.0,533.0,10.747142857142858,10.07888005375943,32,81.87,11.237344065349493,10.07888005375943,10.09852,10.107364008840618,9.858222195398955,Medium,0.9326118279602779,11.023615355098482,10.280754067049383
1004,7.0,522.0,548.0,11.179999999999998,10.952300500667956,36,91.24,12.474219285467683,10.952300500667956,10.952421,11.038082982359475,10.929814517242551,Medium,0.9758817501856205,11.447777157685435,11.17167680837703
1005,5.0,489.0,700.0,10.928,5.949241224231721,25,62.47,6.153106121546605,5.949241224231721,5.9243526,5.860443590928606,5.926148237939394,Medium,0.536700485866122,11.306930335398977,6.068435004663025
1013,6.0,313.0,354.0,12.848333333333334,14.952209727316998,26,81.27,12.814624524296065,14.952209727316998,14.961547,14.994958302269028,14.786244294612514,High,1.162397380710558,13.120728490626501,15.25150043051864
1014,3.0,232.0,256.0,11.156666666666666,9.0517985344413,13,43.06,8.15176151605576,9.0517985344413,9.107979,9.503237978201787,8.862468149676616,Medium,0.784687791762527,11.766246541554615,9.23283001602596
1015,0.0,0.0,452.0,0.0,,4,10.76,-2.209227034302919,0.562158674561362,0.34327364,0.34396453518248676,0.4385898620999704,Low,0.1085862433793727,24.510042505126265,2.6614534407004102
1017,1.0,16.0,240.0,8.31,2.104915584404335,7,19.71,3.560835232465773,2.104915584404335,2.208565,2.2088993611258267,2.1103609012646523,Low,0.2075777869893752,10.342979056457402,2.1469727034168837
1022,3.0,31.0,301.0,11.780000000000001,3.6309908599685095,16,48.31,7.133595417969019,4.6213382731406805,6.3549438,6.066473011791642,4.721297827197194,Low,0.2996192444865442,12.361124789077179,3.7036308703071974
1023,1.0,210.0,695.0,20.66,2.0110719339887613,9,40.61,1.3623089047297006,2.0110719339887613,1.9569856,2.1921922780153773,1.9574027769913513,Low,0.09702156729577681,21.14315032364364,2.0513415819701164
1024,2.0,349.0,381.0,14.26,6.243920265035092,13,52.71,7.3923735108266735,5.47913097200116,7.345063,6.609614776890632,6.737862267384962,Medium,0.42611887619407185,14.946207035086779,6.368860945155109
1025,2.0,297.0,333.0,22.615,10.409793356160375,15,60.28,9.650151198644158,10.409793356160375,10.390678,10.338539564683671,10.262187608289384,Medium,0.4668939481325882,22.741866937201067,10.618040042215778
1026,1.0,56.0,245.0,6.14,1.990137928508191,7,29.060000000000002,4.122638123381339,1.990137928508191,2.0027542,1.8573028618619558,2.094366250977803,Low,0.24035905640265057,8.445297141494311,2.029903651969575
1031,0.0,0.0,94.0,0.0,,4,17.73,3.494714958775236,2.32659064545856,2.6078792,2.308292585541906,2.210230292647636,Low,0.26571711375333995,24.510042505126265,6.512737752433833
1032,0.0,0.0,183.0,0.0,,4,3.6,1.0825637526097038,1.0625347642413732,1.2601664,1.3965483303006638,1.1353069349209441,Low,0.19531386613709673,24.510042505126265,4.787151160860782
1035,3.0,461.0,496.0,5.3500000000000005,3.009525338408713,14,33.25,4.192891886710857,3.009525338408713,3.0265887,3.2156905582540327,3.2481361571429828,Low,0.4931654675812815,6.224653455007521,3.0697841316702235
1036,2.0,474.0,575.0,8.33,2.8171115124102304,10,21.36,1.7886329282929563,2.8171115124102304,2.8205042,2.8227185164984805,2.8635017695655165,Low,0.30526508217763715,9.413201263747732,2.8735216573325895
1037,0.0,0.0,408.0,0.0,,4,3.93,-2.124574865271139,0.562158674561362,0.43397915,0.35419026202725273,0.45106680859374215,Low,0.11708336848199548,24.510042505126265,2.86971833813707
1038,5.0,252.0,284.0,11.344,13.16905916433134,27,80.16,12.541902025008607,15.213216459530905,14.251399,14.635065054066537,14.702540523000028,Medium,1.1469706013024865,11.71132420035217,13.43254456012629
1041,1.0,81.0,345.0,13.71,2.616577377250448,9,32.89,4.202971945689805,2.616577377250448,2.608195,2.7420209652310197,2.784134200842467,Low,0.17715525671026097,15.065321148992275,2.6689008355722503
1042,0.0,0.0,479.0,0.0,,4,19.34,-1.909230465447231,0.6071638539809521,0.23391113,0.3016736653689489,0.24526206289400143,Low,0.10395730690205926,24.510042505126265,2.5479980108879285
1044,0.0,0.0,197.0,0.0,,4,26.22,2.6952557950056395,1.0625347642413732,1.3836102,1.294810922958445,1.0659396972302089,Low,0.18750864352413096,24.510042505126265,4.595844822855018
1048,0.0,0.0,641.0,0.0,,5,5.17,-5.354533746960965,0.2280781283679771,0.19572887,0.12366819197476948,0.2284722611770169,Low,0.08278800624709488,24.510042505126265,2.0291375520309543
1049,2.0,347.0,476.0,18.72,6.46054756592933,17,74.34,8.450828733824839,10.509531050894067,7.392296,6.805121419695149,7.258476290633594,Medium,0.34488192018889713,19.107624529213616,6.589874237883664
1050,9.0,311.0,339.0,16.358888888888888,28.36342862812314,43,158.94,22.20921218649569,28.33259537683241,27.359665,29.74992803354368,28.246008416613392,High,1.7548071445632565,16.486815135000057,28.93118098999173
